,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
168,128.39,47.13,60.51,149.55497016147606,124.3973984243417,45.657074311388676,66.002675822302,148.03930013724047,6.948371400193076
169,-56.22,-136.24,25.5,149.5736474115678,-56.793070125524906,-137.96628375744626,29.824851423863734,152.15015619636583,4.6917805594985
170,134.23,27.98,59.92,149.63615772934025,130.027720981523,27.12504935264792,65.8868361455716,148.27019829792425,7.348008107415196
171,-118.53,-84.08,-35.67,149.63674749205157,-117.39896763641717,-85.31799537960687,-41.11497108636732,150.83805483074875,5.697330681887424
172,-19.55,111.25,98.16,149.64675272120007,-18.834679340710977,103.04575713944475,100.9388845800749,145.47106801896558,8.69157546535469
173,19.83,-146.13,25.49,149.65609209116747,20.647093706076237,-147.20528182108643,29.999609870949783,151.64324603140807,4.707489172312146
174,-39.78,105.63,98.27,149.65673456279873,-37.99604544732864,97.74853498675624,100.52176781796854,145.26906541635816,8.388709251548837
175,89.58,-114.74,-34.75,149.6576309447667,93.35608532160062,-114.93054167256048,-40.31493689285106,153.45905712077308,6.727826477132461
176,61.3,95.06,98.09,149.718875563504,57.183160806988475,88.6552860985194,100.86661771972706,145.95803576133034,8.104216869163666
177,-137.06,-48.3,-36.06,149.72861182820068,-135.50485808969754,-49.43289423752348,-41.12182063055156,149.98727189524618,5.415158705935634
178,43.33,30.84,139.98,149.74309633502307,43.634958699542196,29.250126446718795,136.81072191498933,146.54949044183107,3.5587949230010865
179,-7.31,-149.53,-5.43,149.80701552330584,-8.48721429448718,-152.85433207947588,-5.6014143910921215,153.19221744306716,3.5307789740014686
180,77.75,82.53,97.92,149.81518547864232,72.51010828028741,77.0215117160675,101.04147414351606,146.2853668927352,8.2184858238713
181,0.56,-147.78,24.88,149.86079006865006,1.166074650628684,-149.09845178674166,29.284414763003593,151.9515876959033,4.637295655946574
182,-133.63,-32.85,59.36,149.86563648815562,-127.31728781518478,-33.467193833315555,65.07843456501278,146.85008507019654,8.540009205529591
183,-28.57,44.59,140.2,149.86845231735728,-27.920611142464423,42.90459671528052,136.92102273400943,146.17705501342095,3.743525348026581
184,-142.85,28.63,-35.39,149.92748747311146,-140.82097994618712,29.433080436810304,-40.698751990378504,149.51000980061008,5.739748100928293
185,51.84,-25.52,138.35,149.9312459095835,48.97674857657455,-26.957487529078072,136.68300324979438,147.67420699769033,3.6115726872373672
186,56.26,-7.58,138.83,149.98804252339585,54.14748128092215,-8.639214000800965,136.75284767271,147.33610248073919,3.146304408145117
187,-35.98,-108.67,96.93,149.9971806401707,-37.389005282838234,-103.01510784090641,100.51720652419898,148.70695668643802,6.843329004607329
188,41.84,104.68,98.95,149.9986349937892,38.73313160397268,97.49117766830894,101.15426781061359,145.7291017721093,8.135760218182494
189,-129.42,-66.78,-36.15,150.0530816078097,-127.85359028632367,-67.94480498509566,-41.45851258913699,150.60493132586805,5.656033588428301
190,-142.73,-30.06,-35.43,150.10243635597658,-140.80561329513478,-30.85075275077349,-40.94374194447282,149.84785512353514,5.893208322548657
191,30.58,-146.88,-5.34,150.1245696080425,31.502485001241954,-149.96797028377128,-5.2407679971575405,153.3305720379586,3.2243427301326086
192,11.69,-149.57,-5.62,150.13136048141305,11.663074328566488,-152.64564931806802,-5.749805471434703,153.1985046320218,3.0785050235347797
193,137.16,7.26,60.7,150.1667846096466,132.8327063779458,6.951447811095018,65.90289131635221,148.4454162115317,6.774271370008887
194,73.2,-126.58,-34.23,150.17466264320356,76.75318421642623,-126.76955705806886,-40.13330651682498,153.53258343437415,6.892755456688749
195,-75.63,-124.94,-35.14,150.21557875267132,-74.87163548418346,-125.29063722513845,-40.63505036119912,151.50812814570338,5.558204896782505
196,-106.73,-99.75,-35.12,150.24902595358148,-105.7792027537544,-100.85341694348548,-41.007542485834946,151.79680492396398,6.065039231295263
197,-137.43,-11.98,59.6,150.2753649138807,-130.74281283188108,-13.034526357246694,64.99371046935174,146.58705394789803,8.655784810563219
198,118.09,-70.69,60.43,150.31336966484383,115.43887864618836,-69.414440958701,65.82947989290996,149.9267145630472,6.148973769208539
199,-107.3,-87.01,59.42,150.38206841242743,-102.48888148447101,-85.70324878721298,65.14844835208983,148.63827906466688,7.594049027043931
200,-145.71,10.14,-36.08,150.452617458122,-143.53592606294234,10.364558453024522,-41.519688612167485,149.77940674580054,5.8623575615926775
201,38.38,-143.14,26.0,150.4595759664369,40.37604440900703,-144.14518423090163,30.3341347577253,152.73578110769762,4.8764036665255786
202,127.4,-52.35,60.61,150.48207401547867,124.07004244268504,-51.3260833195862,65.9809045854916,149.60354952533217,6.401846512405886
203,133.68,-32.58,60.94,150.48415996376497,129.80932883619155,-32.47494336554154,65.99158757812143,149.19776617154332,6.3648777847035465
204,137.2,-13.32,60.38,150.48922486344327,132.8879962070334,-13.230075714454069,65.8467555656353,148.89610356839844,6.963252078023147
205,-128.52,-51.7,58.98,150.56201645833522,-122.39615398949493,-52.10992522992567,64.857735803126,147.9959077555751,8.498076654505882
206,21.54,111.5,99.04,150.68225907518112,19.692010248314354,103.67610203456618,101.35775762060354,146.32123711402426,8.36662691194727
207,-91.52,-114.44,-35.5,150.7735852196929,-90.53274108480471,-115.1747854162933,-41.02519590798181,152.13308352658134,5.660598872487684
208,92.82,66.99,98.17,150.79973938969522,86.0674841558089,62.42473137756628,101.01209525019297,146.6557271411716,8.632244970585521
209,55.48,-136.07,-34.14,150.8595867023372,58.5019023333866,-135.99340949218046,-39.96791032713943,153.34312458617518,6.565234085666242
210,106.79,-87.69,60.59,150.88004606308948,104.53209879172095,-86.0634351962028,65.89066882830811,150.58371357558852,5.986728735686712
211,-146.2,-10.39,-35.9,150.9012991991785,-144.0716009418949,-10.479913389040346,-40.87871587528734,150.1250285402633,5.415328128092476
212,-16.0,-114.38,97.16,150.92663780790983,-18.78243001804933,-108.19593669572116,100.60759066475781,148.93296375958843,7.607262132225712
213,103.4,48.86,98.61,151.00593266491222,95.98000775058107,45.811114225737725,101.27515629929212,146.85869861145864,8.453108750370628
214,5.77,-116.05,96.52,151.05299003991942,1.9958050397114337,-110.53649686759685,100.52199880608633,149.42212895514373,7.78840541017244
215,-93.03,-102.97,59.81,151.1113427244957,-89.00174426491398,-100.76646630708849,65.51150147458588,149.55583585961938,7.320486600476407
216,-119.96,-69.99,59.57,151.12109912252492,-113.8217444401813,-69.42933883933676,65.20387610240559,148.41619877173528,8.350633640148395
217,-1.04,-147.28,-35.2,151.43156870349063,0.488885131509577,-146.66350311834745,-40.74966293733797,152.22009455102827,5.789327842547966
218,93.12,-103.39,59.84,151.46501939391817,91.70903769723105,-100.62681464482665,65.8461356678533,151.23497281814744,6.760153370119581
219,-57.5,-135.71,-35.0,151.48747175921844,-56.796793943422266,-135.74942711085205,-40.82977427567296,152.71166697596652,5.872164963654882
220,77.18,-116.13,59.97,151.78712132457088,76.40948351814644,-112.78344653868325,65.50843325666386,151.16173395537874,6.516698447586736
221,-77.32,-116.18,59.7,151.79019994716393,-73.53920537867434,-113.20937038192021,65.01417926910574,149.83731102777125,7.166557723248387
222,36.93,-143.11,-35.01,151.8881071710356,39.70610435527878,-142.76677370492507,-40.56658854427133,153.6378029760442,6.220951368669919
223,115.44,9.7,98.28,151.9191956271491,107.39231789316874,8.429783380208812,100.89914908327228,147.59678003274007,8.5579541640635
224,112.37,29.29,97.99,151.94394064917495,103.93265273614234,27.163480247176572,100.72763028599373,147.26135428870043,9.121706786170266
225,-58.91,-126.95,59.3,151.9973045813642,-56.276127868618524,-123.57595666649131,65.14738469822491,150.60611331198396,7.246610147503267
226,-21.15,-146.48,-34.83,152.0422368948839,-19.42375588665415,-145.969333010411,-40.726092977831925,152.78397534259804,6.1647880674323305
227,18.58,-146.83,-35.05,152.0946014821039,20.796451179367686,-145.97844201940953,-40.62986100662507,152.94764961086392,6.064046147423578
228,26.1,-114.31,96.88,152.09773338219082,20.876975210820714,-108.5132392874235,101.10658561220175,149.77821219643508,8.873919576180679
229,-40.26,-142.03,-36.74,152.12894563494484,-38.912805594283846,-141.72557447478982,-41.835171417294625,152.80879054210902,5.2790509979359435
230,58.75,-127.3,59.69,152.3802762827263,58.24270951943305,-123.13407470321582,65.47651023587811,151.13367248185045,7.148145068476323
231,-0.4,-140.58,59.12,152.50596971922118,0.5450777945081917,-136.22195284861684,65.23831076887699,151.03891796377988,7.570962532987968
232,19.56,-139.22,59.36,152.60541143747164,20.390093654624042,-134.62692313557991,65.27033773063955,150.99795144196304,7.531102352786054
233,46.57,-108.39,96.84,152.62746345268272,40.459605484013906,-102.84593098271779,100.97127795228775,149.69790969463185,9.227192418522566
234,-20.22,-139.02,60.02,152.76717317539132,-18.760754059400192,-134.70764627265328,65.38741483525317,150.90934323637177,7.038105952499865
235,40.42,-134.8,59.48,152.78313650400034,40.535460718966995,-130.4249909446807,65.58458557227316,151.5095366744476,7.511324811306987
236,95.0,-70.08,97.02,152.80407978846637,86.59569933925893,-67.09732836107374,100.83396670072123,148.89041425777296,9.699223767704215
237,-39.7,-135.07,59.45,152.8211287747869,-37.88306394920146,-130.84863771501688,65.29404765419997,151.06225599111102,7.434651917765178
238,58.82,122.65,-69.7,152.84274565709686,57.407092014445624,119.39444865154441,-75.64391210881612,152.55362998463065,6.9227895183520705
239,76.85,112.57,-69.46,152.9791456375672,74.73735945989026,109.86782361485031,-75.48724150023081,152.82321549494657,6.934886255035506
240,81.11,-86.52,96.69,153.01470060095534,73.58404656043801,-82.38467669545551,100.99728499937997,149.67397382200227,9.606954672186571
241,108.05,83.8,-68.95,153.1383198288397,104.27221257297057,82.88256218282531,-74.9106853156018,152.81958056252407,7.116399329986668
242,113.03,-33.3,97.91,153.20260768015666,103.60287000340611,-32.4317278938675,101.14200930914093,148.37478793317575,10.00352740773682
243,106.21,-53.07,96.92,153.26602819933711,97.14254078317603,-50.884298881185586,101.07440513597999,149.1372538168551,10.210542985728491
244,116.96,-12.23,98.37,153.31624636678268,107.75914032348251,-12.554557698471022,101.08182584219088,148.28076327646562,9.597664084816493
245,20.66,135.4,-69.12,153.41958805837018,20.55720019097724,131.291144566899,-75.41897012459647,152.80047177948458,7.521322051436013
246,94.48,98.76,-69.88,153.50316739403132,91.362261470956,96.88076628273997,-76.11801481525146,153.38480327605163,7.222509379354876
247,64.55,-100.14,96.81,153.5151399699717,57.62372445753162,-94.69796250710385,100.94426715203049,149.92645795260714,9.730428040360879
248,-76.16,113.64,-69.71,153.53787578314348,-73.32332190642634,110.01760423980585,-75.94418690884656,152.47197218933644,7.748133973058748
249,128.47,47.92,-69.13,153.55723428090258,123.52619641423414,48.20838135432125,-75.34987788448558,152.5135185174695,7.950549578366544
250,39.79,131.29,-69.36,153.72416140607174,39.16136019551617,127.23471838404924,-75.60100624355567,153.09408166114528,7.469314287171914
251,-118.97,67.53,-70.14,153.73282473174035,-112.9329492953112,66.58516952417527,-76.16875936083589,151.62162029100406,8.583974910838046
252,119.8,66.99,-69.56,153.8775282489292,115.16837082578579,66.61899141835886,-75.71796551404536,153.08511997529754,7.714283858353639
253,-39.58,131.42,-69.82,153.98904246731323,-37.866922399622545,126.85695697486031,-75.9747397865759,152.63928862052035,7.850911944140707
254,134.31,29.66,-69.24,153.99048444628,129.2039504410928,30.496882800244325,-75.48264903881459,152.713296657603,8.108192273322956
255,-93.45,100.1,-70.55,154.0461456836879,-89.26937821321843,97.20366496503512,-76.59506978856102,152.59219863782016,7.899950880065708
256,-18.93,136.15,-69.89,154.20693726288712,-18.12088141809698,131.31289797521825,-75.99830580537295,152.79785994347498,7.833494028189555
257,-57.84,124.33,-70.58,154.22370407949614,-55.74424795476993,120.38463811808846,-76.44465425916604,153.11325037262262,7.372396258604186
258,-108.43,84.22,-70.35,154.2698797562246,-102.53232249881599,82.45716617188766,-76.53438848308002,152.21555121136117,8.725642894547214
259,137.59,-12.56,-69.02,154.4426174991864,132.15493911809529,-10.573661502249664,-75.16349934810334,152.40171221191696,8.439668930580286
260,-118.69,-69.88,-69.94,154.47373271854343,-112.029641447363,-67.33297182423678,-76.55418473436352,151.47578307390006,9.72600474388656
261,0.35,137.67,-70.1,154.490004207392,1.1434743663625455,132.93401673825022,-75.83839906409405,153.04974064792367,7.482537192987677
262,119.01,-69.99,-69.78,154.6972158766925,115.16881786143149,-66.60417796913143,-75.96643714669311,153.2020649446534,8.030596217987622
263,-107.53,-86.6,-70.05,154.82010011623166,-101.46028796030342,-82.9845849126281,-76.27316054166822,151.65166133321443,9.414900829334865
264,107.46,-87.15,-69.53,154.84571353447276,104.80996844997196,-83.13737204134593,-75.52097935834875,153.62412063106962,7.682166622957173
265,59.57,-125.37,-68.72,154.8827304769644,59.18778220910174,-119.42673601701422,-75.86995621262224,153.36945293706592,9.305393653873574
266,138.31,9.32,-69.13,154.90473007626335,133.15922511309378,10.449480252210169,-75.61959189587985,153.4890665446902,8.361878410428245
267,134.85,-31.74,-69.43,154.9595915069474,130.00758366270966,-29.638812978810936,-75.44182240499829,153.2054163937969,8.000374460668015
268,77.87,-114.29,-69.97,154.98948964365295,76.35350602395592,-108.48627091344862,-76.03320213082922,152.90577714764075,8.529094053224682
269,129.09,-50.57,-69.32,155.00585601840984,124.36609021911345,-47.81971646739778,-75.4415683359361,153.11786281292166,8.206886256016599
270,93.8,-102.27,-69.31,155.11759732538405,91.73601010930713,-97.03709559128828,-75.84624623606436,153.57195883255974,8.623564093694808
271,-128.78,49.34,-71.43,155.3092685579325,-121.38026889649637,48.784287757742426,-77.39501377689753,151.99692288642603,9.52083115378753
272,-135.36,28.72,-70.6,155.34325862424802,-127.78176769194855,28.962017425708602,-76.20366493814514,151.5716898297675,9.428108934889273
273,-59.84,-125.76,-69.08,155.4620519612423,-55.88104741982632,-119.70852983311302,-76.31899972269484,152.56937207124793,10.232141207878394
274,-128.71,-51.31,-70.5,155.46456252149557,-121.08834353619922,-49.22116457105671,-76.5099751271781,151.45588887868658,9.928377598112615
275,-93.12,-102.88,-70.26,155.5380866540411,-88.1214388792552,-97.88031144545586,-76.41819933726903,152.26846209494707,9.3758155910727
276,0.25,-139.46,-68.92,155.56066501529236,1.6019700304775597,-132.97310340809497,-76.1848629195761,153.25973338105825,9.8328980264015
277,-138.45,-11.94,-70.29,155.72941340671645,-130.47195925011295,-10.745278211216498,-76.62797918750536,151.69126655401203,10.258970442529957
278,-138.33,9.25,-70.98,155.75272646088737,-130.38696788061029,9.983995180232345,-77.03270271002582,151.7711396796816,10.01327709944227
279,-135.33,-31.91,-70.24,155.77584729347487,-127.5010339134076,-30.46748302858691,-76.02404228234587,151.5402130658165,9.840158043537405
280,-77.28,-115.73,-70.23,155.87778610180476,-72.72109230916419,-110.08845602523893,-76.59207124471781,152.55874538752235,9.648140145934352
281,-39.72,-133.73,-69.66,155.92917270350662,-37.00574182825858,-127.48756073110907,-76.3081778488067,153.11904217318323,9.514910097211665
282,40.32,-133.96,-69.13,156.04467597454263,40.40351206388954,-127.54008723134278,-75.83950650583492,153.78734793579076,9.286534971334806
283,-74.65,82.5,-109.83,156.33777982304852,-69.94773929952724,79.47952750078707,-111.36280081659007,153.65986766419692,5.795169381221862
284,20.75,-138.44,-70.02,156.5215528289954,21.337370747099104,-131.2253121570568,-76.35094813014078,153.31286058738715,9.616528962790738
285,61.8,94.28,-108.78,156.65582274527813,58.026735575672944,90.71789690542218,-111.0854318534462,154.71526114310285,5.67812635498519
286,-20.43,-138.71,-70.03,156.7228442187035,-18.451032386241135,-131.72428176069536,-76.48325623059458,153.43212012197435,9.713963563498051
287,22.74,110.35,-108.99,156.75793504636374,21.097418007325473,105.8280319384094,-111.07049126998035,154.85905663372614,5.24163282548182
288,-39.09,104.88,-109.92,156.87654031116315,-36.47206655849868,100.52296689073525,-112.0362198370631,154.87799413390576,5.5059694349078585
289,-58.22,95.65,-110.01,156.97353598616553,-54.445513458440644,91.68683162609311,-111.66349994235154,154.40053836939927,5.7172995611306785
290,-88.45,67.18,-110.94,156.9848352548742,-82.94775036600302,64.98716070328383,-112.14709468889365,153.88512336874825,6.044863340390571
291,-18.84,110.32,-110.39,157.1986008207452,-17.66812891419936,105.52471072855963,-111.98535088692266,154.8817166967817,5.187795822016473
292,43.88,104.07,-109.44,157.2677109263055,40.81723451204073,99.9846284460198,-111.22564488898169,155.02940572571842,5.409188556322604
293,79.28,81.7,-108.52,157.27936546158875,73.74424836896146,78.72323082558307,-110.77450223766685,154.6174362260737,6.677460683369803
294,-107.16,29.97,-111.25,157.34684299343283,-100.75371224135502,29.726392636770978,-112.2979490991637,153.77190355031576,6.496003749107748
295,-98.57,-52.35,-111.03,157.4300743187273,-94.15517775139386,-47.88781354509724,-111.91566472432848,153.89462691794952,6.339255906573357
296,-110.86,8.84,-111.49,157.4741416868179,-104.25977308670213,9.852101041010005,-112.2848756379067,153.54171249544228,6.7245201393090275
297,-99.43,50.38,-111.47,157.6389234928988,-92.96389844541392,48.859277810991216,-112.6038999688628,153.97777024810597,6.738604783614438
298,-111.38,-12.3,-111.04,157.75511402170136,-104.78753355452056,-10.170248918051644,-111.77099724229963,153.54679083599584,6.966405850514457
299,2.52,113.14,-109.93,157.77076693735123,2.3724969948953984,107.75215137039925,-111.42248202226484,155.01975476352087,5.592689208134969
300,41.26,31.26,-149.05,157.7830082740217,44.18718084442483,33.86084580006617,-146.57212463318723,156.78791901406285,4.633859396350637
301,-107.2,-32.25,-111.21,157.79596509416837,-101.56558361928857,-29.22028890911993,-111.88551778001116,153.90829135806925,6.432893712517111
302,93.52,65.1,-109.21,157.8316333945765,87.19432458844558,63.50852682903006,-110.96405958345515,154.75530924549705,6.754530426948426
303,7.69,51.35,-149.06,157.84436068482142,11.462380966969041,54.301268602482,-146.92523741821415,157.0574396189796,5.243858865810492
304,26.52,43.61,-149.41,157.88758849257277,30.2684212252569,46.79777774731744,-147.28044832755995,157.4729811273158,5.3616768807753505
305,-87.74,-70.39,-110.95,157.99671578865176,-84.10035272110484,-64.9580988718443,-111.83916326213513,154.27385512792847,6.598726656526914
306,51.07,12.41,-149.18,158.16708064575258,53.64837873483908,14.990424982509948,-146.62646289559328,156.8508240440763,4.45277236496699
307,-11.88,51.56,-149.44,158.53038068458676,-8.49942603944194,54.95779089708126,-147.0624945327678,157.22587675534714,5.350307984575324
308,-43.17,31.24,-149.4,158.61887182803943,-41.17140549297981,33.90994356121191,-147.215730016701,156.58045876463046,3.986729735445992
309,-72.86,-86.35,-111.34,158.6237614608858,-70.32270549188546,-79.74539997215149,-111.79055260448527,154.2781234525267,7.089541776319056
310,105.26,47.09,-108.95,158.6418551328747,97.97745000982995,46.57618682661631,-110.60216430944212,154.9250161841832,7.48526454053982
311,-50.91,13.35,-149.79,158.76742329583863,-50.17518450627535,16.06393422110388,-146.9549348623824,156.1132665832913,3.9928670276921543
312,-36.09,-108.39,-110.4,158.86799614774526,-36.856402990524025,-100.48151836739346,-111.5588398817493,154.5972339033869,8.029593087366996
313,-32.6,-40.82,-150.14,158.96871390308218,-34.39700814461051,-39.01970356904926,-147.04926674148055,155.9781339968009,4.002866171433743
314,-45.88,-24.75,-150.21,158.99868238447763,-47.07594785523009,-22.857587957532807,-147.80160095873362,156.79262559084026,3.288145457986489
315,-52.28,-5.43,-150.11,159.04620523608855,-52.73478277830287,-3.146839975597912,-148.8775662490945,157.9727497031065,2.634110860013226
316,-29.5,44.76,-149.83,159.13119273102933,-26.457121266193717,47.89713684943251,-147.0219166752862,156.87434132751648,5.194811888726448
317,53.55,-6.68,-149.76,159.1863137961301,55.17172498577857,-4.211939219148833,-146.95084733819533,157.0229639361892,4.075862439386096
318,-16.74,-114.34,-109.66,159.30843919893258,-18.640172528987176,-105.70532335961641,-111.36082681298068,154.6683715791375,9.003394258370427
319,112.88,28.33,-108.79,159.31022377738347,104.82485777161706,28.80658542229275,-110.61070101137926,155.08964294484764,8.272085719880893
320,-56.38,-99.91,-110.73,159.4422948906594,-55.344128179381705,-92.06240990255579,-111.48791739888281,154.81607011851887,7.951863904128691
321,-15.56,-51.13,-150.35,159.56664125060726,-18.114015294618675,-49.15712616591119,-147.06678643748242,156.11912207040191,4.603771995600755
322,115.94,-13.73,-109.24,159.88737942689536,107.43272251184182,-10.748663978190423,-110.68935444276502,154.62683088836334,9.130321080675369
323,117.09,7.23,-108.81,160.0061158206148,108.57010217324843,8.93036547531794,-110.86589699788733,155.4299380125287,8.927856080485478
324,49.49,-25.47,-150.03,160.02181695006465,49.203154947202655,-23.172552216743274,-147.04426280836364,156.77988664956752,3.7782499889004346
325,3.12,-54.3,-150.58,160.1017201656497,0.5751764604952726,-52.91741063573447,-146.34368738023875,155.6183087313209,5.131668813334126
326,22.7,-51.48,-150.41,160.5884444784244,20.437117243432837,-49.633752927619256,-146.84518552681257,156.34798912459917,4.608380284925496
327,38.56,-41.16,-150.58,160.7960061693076,37.503699462317385,-39.277298117885294,-146.77799073540592,156.5024350772983,4.3721403969779065
328,4.94,-117.8,-109.7,161.04450813362124,1.089318161956158,-108.39890906685338,-111.4765554341126,155.4944774337555,10.313312298268063
329,45.68,-109.38,-109.48,161.3583502642488,39.28453752954162,-100.93683242862049,-111.18205635573842,155.2190989702104,10.727815000620843
330,113.57,-34.0,-109.79,161.57966765654643,104.51909652726032,-30.33917477653912,-111.42933436259707,155.76008353069025,9.899894552063172
331,106.83,-53.37,-108.97,161.66467363032655,97.7260963279866,-48.438185305004836,-111.15280916816752,155.72923516515442,10.58151757167683
332,64.52,-100.32,-109.27,161.761755987007,57.23804179789236,-92.81882234033121,-111.04605380890318,155.6366064781453,10.604194862000428
333,81.75,-86.6,-109.58,161.8344799478776,73.86658690065404,-79.87236063540466,-111.0501876075119,155.4606407470637,10.467606465485494
334,25.91,-115.64,-110.85,162.27033062146634,20.74347057227072,-106.71654111618345,-111.3139789576933,155.59406682318743,10.321648184855912
335,95.53,-72.15,-109.66,162.34814135061725,87.07273701370804,-66.36903164715176,-110.93058231292659,155.8592441439518,10.32275504552244
